,postseason,home_team_score,visitor_team_score,home_win,home_name,visitor_name,home_abbrev,visitor_abbrev,home_avg_points,home_avg_points_allowed,home_avg_difference,home_wins_percent,away_avg_points,away_avg_points_allowed,away_avg_difference,away_wins_percent,date
460,False,114,123,0,New Orleans Pelicans,Phoenix Suns,NOP,PHX,115.28125,122.5625,-7.28125,0.25,114.86666666666666,113.66666666666667,1.1999999999999886,0.5666666666666667,2025-12-27
461,False,125,128,0,Atlanta Hawks,New York Knicks,ATL,NYK,118.5625,119.8125,-1.25,0.46875,120.38709677419355,113.29032258064517,7.096774193548384,0.7096774193548387,2025-12-27
462,False,142,116,1,Miami Heat,Indiana Pacers,MIA,IND,119.45161290322581,117.41935483870968,2.032258064516128,0.5161290322580645,109.58064516129032,118.41935483870968,-8.83870967741936,0.1935483870967742,2025-12-27
463,False,103,112,0,Chicago Bulls,Milwaukee Bucks,CHI,MIL,119.36666666666666,122.33333333333333,-2.9666666666666686,0.5,112.74193548387096,116.45161290322581,-3.709677419354847,0.3870967741935484,2025-12-27
464,False,117,100,1,Houston Rockets,Cleveland Cavaliers,HOU,CLE,120.46428571428571,112.14285714285714,8.32142857142857,0.6428571428571429,120.15625,117.75,2.40625,0.53125,2025-12-27
465,False,107,123,0,Minnesota Timberwolves,Brooklyn Nets,MIN,BKN,119.12903225806451,114.38709677419355,4.741935483870961,0.6451612903225806,109.28571428571429,113.92857142857143,-4.642857142857139,0.32142857142857145,2025-12-27
466,False,114,127,0,San Antonio Spurs,Utah Jazz,SAS,UTA,120.06451612903226,113.54838709677419,6.516129032258064,0.7419354838709677,120.26666666666667,127.5,-7.233333333333334,0.36666666666666664,2025-12-27
467,False,141,127,1,Toronto Raptors,Golden State Warriors,TOR,GSW,113.53125,112.46875,1.0625,0.5625,114.54838709677419,112.38709677419355,2.1612903225806406,0.5161290322580645,2025-12-28
468,False,129,104,1,Oklahoma City Thunder,Philadelphia 76ers,OKC,PHI,121.29032258064517,107.35483870967742,13.935483870967744,0.8387096774193549,116.06896551724138,115.17241379310344,0.8965517241379359,0.5517241379310345,2025-12-28
469,False,116,112,1,Washington Wizards,Memphis Grizzlies,WAS,MEM,113.44827586206897,125.82758620689656,-12.379310344827587,0.20689655172413793,115.35483870967742,115.83870967741936,-0.48387096774193594,0.4838709677419355,2025-12-28
470,False,114,108,1,Portland Trail Blazers,Boston Celtics,POR,BOS,116.64516129032258,120.45161290322581,-3.8064516129032313,0.3870967741935484,116.8,110.36666666666666,6.433333333333337,0.6333333333333333,2025-12-28
471,False,112,99,1,LA Clippers,Detroit Pistons,LAC,DET,111.5,115.3,-3.799999999999997,0.3,119.48387096774194,112.90322580645162,6.58064516129032,0.7741935483870968,2025-12-28
472,False,125,101,1,Los Angeles Lakers,Sacramento Kings,LAL,SAC,116.93103448275862,117.44827586206897,-0.5172413793103487,0.6551724137931034,112.03225806451613,121.96774193548387,-9.935483870967744,0.25806451612903225,2025-12-28
473,False,113,123,0,Charlotte Hornets,Milwaukee Bucks,CHA,MIL,115.58064516129032,118.38709677419355,-2.8064516129032313,0.3548387096774194,112.71875,116.03125,-3.3125,0.40625,2025-12-29
474,False,101,115,0,Washington Wizards,Phoenix Suns,WAS,PHX,113.53333333333333,125.36666666666666,-11.833333333333329,0.23333333333333334,115.12903225806451,113.6774193548387,1.4516129032258078,0.5806451612903226,2025-12-29
475,False,107,120,0,Brooklyn Nets,Golden State Warriors,BKN,GSW,109.75862068965517,113.6896551724138,-3.931034482758619,0.3448275862068966,114.9375,113.28125,1.65625,0.5,2025-12-29
476,False,147,123,1,Miami Heat,Denver Nuggets,MIA,DEN,120.15625,117.375,2.78125,0.53125,125.80645161290323,117.54838709677419,8.25806451612904,0.7096774193548387,2025-12-29
477,False,107,106,1,Toronto Raptors,Orlando Magic,TOR,ORL,114.36363636363636,112.9090909090909,1.4545454545454533,0.5757575757575758,117.09375,115.34375,1.75,0.5625,2025-12-29
478,False,101,136,0,Chicago Bulls,Minnesota Timberwolves,CHI,MIN,118.83870967741936,122.0,-3.1612903225806406,0.4838709677419355,118.75,114.65625,4.09375,0.625,2025-12-29
479,False,126,119,1,Houston Rockets,Indiana Pacers,HOU,IND,120.34482758620689,111.72413793103448,8.620689655172413,0.6551724137931034,109.78125,119.15625,-9.375,0.1875,2025-12-29
480,False,125,130,0,New Orleans Pelicans,New York Knicks,NOP,NYK,115.24242424242425,122.57575757575758,-7.333333333333329,0.24242424242424243,120.625,113.65625,6.96875,0.71875,2025-12-29
481,False,140,129,1,Oklahoma City Thunder,Atlanta Hawks,OKC,ATL,121.53125,107.25,14.28125,0.84375,118.75757575757575,120.06060606060606,-1.3030303030303116,0.45454545454545453,2025-12-29
482,False,101,113,0,San Antonio Spurs,Cleveland Cavaliers,SAS,CLE,119.875,113.96875,5.90625,0.71875,119.54545454545455,117.72727272727273,1.818181818181813,0.5151515151515151,2025-12-29
483,False,125,122,1,Portland Trail Blazers,Dallas Mavericks,POR,DAL,116.5625,120.0625,-3.5,0.40625,113.48484848484848,117.48484848484848,-4.0,0.36363636363636365,2025-12-29
484,False,136,139,0,Memphis Grizzlies,Philadelphia 76ers,MEM,PHI,115.25,115.84375,-0.59375,0.46875,115.66666666666667,115.63333333333334,0.03333333333333144,0.5333333333333333,2025-12-30
485,False,119,129,0,Utah Jazz,Boston Celtics,UTA,BOS,120.48387096774194,127.06451612903226,-6.58064516129032,0.3870967741935484,116.51612903225806,110.48387096774194,6.032258064516128,0.6129032258064516,2025-12-30
486,False,106,128,0,Los Angeles Lakers,Detroit Pistons,LAL,DET,117.2,116.9,0.29999999999999716,0.6666666666666666,118.84375,112.875,5.96875,0.75,2025-12-30
487,False,131,90,1,LA Clippers,Sacramento Kings,LAC,SAC,111.51612903225806,114.7741935483871,-3.258064516129039,0.3225806451612903,111.6875,122.0625,-10.375,0.25,2025-12-30
488,False,125,132,0,Charlotte Hornets,Golden State Warriors,CHA,GSW,115.5,118.53125,-3.03125,0.34375,115.0909090909091,113.0909090909091,2.0,0.5151515151515151,2025-12-31
489,False,126,102,1,Atlanta Hawks,Minnesota Timberwolves,ATL,MIN,119.05882352941177,120.6470588235294,-1.5882352941176379,0.4411764705882353,119.27272727272727,114.24242424242425,5.030303030303017,0.6363636363636364,2025-12-31
490,False,110,112,0,Indiana Pacers,Orlando Magic,IND,ORL,110.06060606060606,119.36363636363636,-9.303030303030297,0.18181818181818182,116.75757575757575,115.0909090909091,1.6666666666666572,0.5454545454545454,2025-12-31
491,False,129,113,1,Cleveland Cavaliers,Phoenix Suns,CLE,PHX,119.3529411764706,117.23529411764706,2.117647058823536,0.5294117647058824,115.125,113.28125,1.84375,0.59375,2025-12-31
492,False,134,118,1,Chicago Bulls,New Orleans Pelicans,CHI,NOP,118.28125,122.4375,-4.15625,0.46875,115.52941176470588,122.79411764705883,-7.264705882352942,0.23529411764705882,2025-12-31
493,False,134,132,1,San Antonio Spurs,New York Knicks,SAS,NYK,119.3030303030303,113.93939393939394,5.36363636363636,0.696969696969697,120.9090909090909,114.0,6.9090909090909065,0.7272727272727273,2025-12-31
494,False,103,106,0,Toronto Raptors,Denver Nuggets,TOR,DEN,114.1470588235294,112.70588235294117,1.441176470588232,0.5882352941176471,125.71875,118.46875,7.25,0.6875,2025-12-31
495,False,113,114,0,Milwaukee Bucks,Washington Wizards,MIL,WAS,113.03030303030303,115.93939393939394,-2.9090909090909065,0.42424242424242425,113.12903225806451,125.03225806451613,-11.903225806451616,0.22580645161290322,2025-12-31
496,False,124,95,1,Oklahoma City Thunder,Portland Trail Blazers,OKC,POR,122.0909090909091,107.9090909090909,14.181818181818187,0.8484848484848485,116.81818181818181,120.12121212121212,-3.3030303030303116,0.42424242424242425,2025-12-31
497,False,96,120,0,Brooklyn Nets,Houston Rockets,BKN,HOU,109.66666666666667,113.9,-4.233333333333334,0.3333333333333333,120.53333333333333,111.96666666666667,8.566666666666663,0.6666666666666666,2026-01-01
498,False,112,118,0,Detroit Pistons,Miami Heat,DET,MIA,119.12121212121212,112.66666666666667,6.454545454545453,0.7575757575757576,120.96969696969697,117.54545454545455,3.424242424242422,0.5454545454545454,2026-01-01
499,False,108,123,0,Dallas Mavericks,Philadelphia 76ers,DAL,PHI,113.73529411764706,117.70588235294117,-3.970588235294116,0.35294117647058826,116.41935483870968,116.29032258064517,0.12903225806451246,0.5483870967741935,2026-01-01
500,False,106,120,0,Sacramento Kings,Boston Celtics,SAC,BOS,111.03030303030303,122.33333333333333,-11.303030303030297,0.24242424242424243,116.90625,110.75,6.15625,0.625,2026-01-01
501,False,118,101,1,LA Clippers,Utah Jazz,LAC,UTA,112.125,114.0,-1.875,0.34375,120.4375,127.125,-6.6875,0.375,2026-01-01
502,False,113,123,0,Indiana Pacers,San Antonio Spurs,IND,SAS,110.05882352941177,119.1470588235294,-9.088235294117638,0.17647058823529413,119.73529411764706,114.47058823529412,5.264705882352942,0.7058823529411765,2026-01-02
503,False,119,99,1,Washington Wizards,Brooklyn Nets,WAS,BKN,113.15625,124.65625,-11.5,0.25,109.2258064516129,114.09677419354838,-4.8709677419354875,0.3225806451612903,2026-01-02
504,False,113,108,1,Cleveland Cavaliers,Denver Nuggets,CLE,DEN,119.62857142857143,117.11428571428571,2.5142857142857196,0.5428571428571428,125.12121212121212,118.0,7.121212121212125,0.696969696969697,2026-01-02
505,False,99,111,0,New York Knicks,Atlanta Hawks,NYK,ATL,121.23529411764706,114.58823529411765,6.647058823529406,0.7058823529411765,119.25714285714285,120.11428571428571,-0.8571428571428612,0.45714285714285713,2026-01-02
506,False,121,114,1,Chicago Bulls,Orlando Magic,CHI,ORL,118.75757575757575,122.3030303030303,-3.5454545454545467,0.48484848484848486,116.61764705882354,114.94117647058823,1.6764705882353041,0.5588235294117647,2026-01-02
507,False,122,121,1,Milwaukee Bucks,Charlotte Hornets,MIL,CHA,113.02941176470588,115.88235294117646,-2.85294117647058,0.4117647058823529,115.78787878787878,118.93939393939394,-3.151515151515156,0.3333333333333333,2026-01-02
508,False,109,122,0,New Orleans Pelicans,Portland Trail Blazers,NOP,POR,115.6,123.11428571428571,-7.51428571428572,0.22857142857142856,116.17647058823529,120.23529411764706,-4.058823529411768,0.4117647058823529,2026-01-02
509,False,129,102,1,Phoenix Suns,Sacramento Kings,PHX,SAC,115.06060606060606,113.75757575757575,1.3030303030303116,0.5757575757575758,110.88235294117646,122.26470588235294,-11.382352941176478,0.23529411764705882,2026-01-02
510,False,94,131,0,Golden State Warriors,Oklahoma City Thunder,GSW,OKC,115.58823529411765,113.44117647058823,2.14705882352942,0.5294117647058824,122.1470588235294,107.52941176470588,14.617647058823522,0.8529411764705882,2026-01-02
511,False,128,121,1,Los Angeles Lakers,Memphis Grizzlies,LAL,MEM,116.83870967741936,117.25806451612904,-0.4193548387096797,0.6451612903225806,115.87878787878788,116.54545454545455,-0.6666666666666714,0.45454545454545453,2026-01-02
512,False,115,125,0,Miami Heat,Minnesota Timberwolves,MIA,MIN,120.88235294117646,117.38235294117646,3.5,0.5588235294117647,118.76470588235294,114.58823529411765,4.17647058823529,0.6176470588235294,2026-01-03
513,False,119,130,0,New York Knicks,Philadelphia 76ers,NYK,PHI,120.6,114.48571428571428,6.114285714285714,0.6857142857142857,116.625,116.03125,0.59375,0.5625,2026-01-03
514,False,134,117,1,Toronto Raptors,Atlanta Hawks,TOR,ATL,113.82857142857142,112.51428571428572,1.3142857142857025,0.5714285714285714,119.02777777777777,119.52777777777777,-0.5,0.4722222222222222,2026-01-03
515,False,99,112,0,Chicago Bulls,Charlotte Hornets,CHI,CHA,118.82352941176471,122.05882352941177,-3.235294117647058,0.5,115.94117647058823,119.02941176470588,-3.088235294117652,0.3235294117647059,2026-01-03
516,False,110,115,0,San Antonio Spurs,Portland Trail Blazers,SAS,POR,119.82857142857142,114.42857142857143,5.3999999999999915,0.7142857142857143,116.34285714285714,119.91428571428571,-3.5714285714285694,0.42857142857142855,2026-01-03
517,False,110,104,1,Dallas Mavericks,Houston Rockets,DAL,HOU,113.57142857142857,117.85714285714286,-4.285714285714292,0.34285714285714286,120.51612903225806,111.45161290322581,9.064516129032256,0.6774193548387096,2026-01-03
518,False,123,114,1,Golden State Warriors,Utah Jazz,GSW,UTA,114.97142857142858,113.94285714285714,1.0285714285714391,0.5142857142857142,119.84848484848484,126.84848484848484,-7.0,0.36363636363636365,2026-01-03
519,False,115,146,0,LA Clippers,Boston Celtics,LAC,BOS,112.3030303030303,113.60606060606061,-1.3030303030303116,0.36363636363636365,117.0,110.60606060606061,6.393939393939391,0.6363636363636364,2026-01-03
520,False,110,114,0,Cleveland Cavaliers,Detroit Pistons,CLE,DET,119.44444444444444,116.86111111111111,2.5833333333333286,0.5555555555555556,118.91176470588235,112.82352941176471,6.088235294117638,0.7352941176470589,2026-01-04
521,False,135,127,1,Orlando Magic,Indiana Pacers,ORL,IND,116.54285714285714,115.11428571428571,1.4285714285714306,0.5428571428571428,110.14285714285714,119.25714285714285,-9.114285714285714,0.17142857142857143,2026-01-04
522,False,127,115,1,Brooklyn Nets,Denver Nuggets,BKN,DEN,108.90625,114.25,-5.34375,0.3125,124.61764705882354,117.8529411764706,6.764705882352942,0.6764705882352942,2026-01-04
523,False,125,106,1,Miami Heat,New Orleans Pelicans,MIA,NOP,120.71428571428571,117.6,3.114285714285714,0.5428571428571428,115.41666666666667,123.08333333333333,-7.666666666666657,0.2222222222222222,2026-01-04
524,False,115,141,0,Washington Wizards,Minnesota Timberwolves,WAS,MIN,113.33333333333333,123.87878787878788,-10.545454545454547,0.2727272727272727,118.94285714285714,114.6,4.342857142857142,0.6285714285714286,2026-01-04
525,False,108,105,1,Phoenix Suns,Oklahoma City Thunder,PHX,OKC,115.47058823529412,113.41176470588235,2.058823529411768,0.5882352941176471,122.4,107.14285714285714,15.257142857142867,0.8571428571428571,2026-01-04
526,False,98,115,0,Sacramento Kings,Milwaukee Bucks,SAC,MIL,110.62857142857143,122.45714285714286,-11.828571428571422,0.22857142857142856,113.28571428571429,116.02857142857142,-2.742857142857133,0.42857142857142855,2026-01-04
527,False,120,114,1,Los Angeles Lakers,Memphis Grizzlies,LAL,MEM,117.1875,117.375,-0.1875,0.65625,116.02941176470588,116.88235294117646,-0.8529411764705799,0.4411764705882353,2026-01-04
528,False,121,90,1,Detroit Pistons,New York Knicks,DET,NYK,118.77142857142857,112.74285714285715,6.028571428571425,0.7428571428571429,120.55555555555556,114.91666666666667,5.638888888888886,0.6666666666666666,2026-01-05
529,False,115,101,1,Boston Celtics,Chicago Bulls,BOS,CHI,117.8529411764706,110.73529411764706,7.117647058823536,0.6470588235294118,118.25714285714285,121.77142857142857,-3.5142857142857196,0.4857142857142857,2026-01-05
530,False,118,100,1,Toronto Raptors,Atlanta Hawks,TOR,ATL,114.38888888888889,112.63888888888889,1.75,0.5833333333333334,118.97297297297297,119.91891891891892,-0.9459459459459509,0.4594594594594595,2026-01-05
531,False,100,97,1,Houston Rockets,Phoenix Suns,HOU,PHX,120.0,111.40625,8.59375,0.65625,115.25714285714285,113.17142857142858,2.0857142857142748,0.6,2026-01-05
532,False,97,124,0,Oklahoma City Thunder,Charlotte Hornets,OKC,CHA,121.91666666666667,107.16666666666667,14.75,0.8333333333333334,115.82857142857142,118.45714285714286,-2.6285714285714334,0.34285714285714286,2026-01-05
533,False,124,125,0,Philadelphia 76ers,Denver Nuggets,PHI,DEN,117.03030303030303,116.12121212121212,0.9090909090909065,0.5757575757575758,124.34285714285714,118.11428571428571,6.228571428571428,0.6571428571428571,2026-01-05
534,False,103,102,1,LA Clippers,Golden State Warriors,LAC,GSW,112.38235294117646,114.55882352941177,-2.176470588235304,0.35294117647058826,115.19444444444444,113.94444444444444,1.25,0.5277777777777778,2026-01-05
535,False,137,117,1,Portland Trail Blazers,Utah Jazz,POR,UTA,116.30555555555556,119.63888888888889,-3.3333333333333286,0.4444444444444444,119.67647058823529,126.73529411764706,-7.058823529411768,0.35294117647058826,2026-01-05
536,False,116,120,0,Indiana Pacers,Cleveland Cavaliers,IND,CLE,110.61111111111111,119.69444444444444,-9.083333333333329,0.16666666666666666,119.1891891891892,116.78378378378379,2.4054054054054035,0.5405405405405406,2026-01-06
537,False,120,112,1,Washington Wizards,Orlando Magic,WAS,ORL,113.38235294117646,124.38235294117646,-11.0,0.2647058823529412,117.05555555555556,115.44444444444444,1.6111111111111143,0.5555555555555556,2026-01-06
538,False,106,105,1,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,115.97142857142858,116.97142857142858,-1.0,0.42857142857142855,119.55555555555556,114.44444444444444,5.111111111111114,0.6944444444444444,2026-01-06
539,False,122,94,1,Minnesota Timberwolves,Miami Heat,MIN,MIA,119.55555555555556,114.61111111111111,4.944444444444443,0.6388888888888888,120.83333333333333,117.27777777777777,3.555555555555557,0.5555555555555556,2026-01-06
540,False,103,111,0,New Orleans Pelicans,Los Angeles Lakers,NOP,LAL,115.16216216216216,123.13513513513513,-7.972972972972968,0.21621621621621623,117.27272727272727,117.27272727272727,0.0,0.6666666666666666,2026-01-06
541,False,98,100,0,Sacramento Kings,Dallas Mavericks,SAC,DAL,110.27777777777777,122.25,-11.972222222222229,0.2222222222222222,113.47222222222223,117.47222222222223,-4.0,0.3611111111111111,2026-01-06
542,False,96,97,0,Charlotte Hornets,Toronto Raptors,CHA,TOR,116.05555555555556,117.86111111111111,-1.8055555555555571,0.3611111111111111,114.48648648648648,112.29729729729729,2.189189189189193,0.5945945945945946,2026-01-07
543,False,108,93,1,Detroit Pistons,Chicago Bulls,DET,CHI,118.83333333333333,112.11111111111111,6.722222222222214,0.75,117.77777777777777,121.58333333333333,-3.805555555555557,0.4722222222222222,2026-01-07
544,False,131,110,1,Philadelphia 76ers,Washington Wizards,PHI,WAS,117.23529411764706,116.38235294117646,0.8529411764705941,0.5588235294117647,113.57142857142857,124.02857142857142,-10.457142857142856,0.2857142857142857,2026-01-07
545,False,117,100,1,Atlanta Hawks,New Orleans Pelicans,ATL,NOP,118.47368421052632,119.86842105263158,-1.3947368421052602,0.4473684210526316,114.84210526315789,122.8157894736842,-7.973684210526315,0.21052631578947367,2026-01-07
546,False,110,114,0,Boston Celtics,Denver Nuggets,BOS,DEN,117.77142857142857,110.45714285714286,7.314285714285717,0.6571428571428571,124.36111111111111,118.27777777777777,6.083333333333343,0.6666666666666666,2026-01-07
547,False,103,104,0,Brooklyn Nets,Orlando Magic,BKN,ORL,109.45454545454545,114.27272727272727,-4.818181818181813,0.3333333333333333,116.91891891891892,115.56756756756756,1.3513513513513544,0.5405405405405406,2026-01-07
548,False,123,111,1,New York Knicks,LA Clippers,NYK,LAC,119.72972972972973,115.08108108108108,4.648648648648646,0.6486486486486487,112.11428571428571,114.2,-2.085714285714289,0.37142857142857144,2026-01-07
